Time,Channel A,Channel B
(us),(V),(V)

0.51729405,0.00000000,3.03887800
0.51929405,0.00000000,3.03887800
0.52129405,0.04429134,3.03887800
0.52329405,0.04429134,2.99489400
0.52529405,0.00000000,3.03887800
0.52729405,0.04429134,2.99489400
0.52929405,0.04429134,2.99489400
0.53129405,0.04429134,3.03887800
0.53329405,0.00000000,3.03887800
0.53529405,0.04429134,3.03887800
0.53729405,0.00000000,3.03887800
0.53929405,0.04429134,3.03887800
0.54129405,0.00000000,2.99489400
0.54329405,0.04429134,3.03887800
0.54529405,0.04429134,3.03887800
0.54729405,0.00000000,2.99489400
0.54929405,0.04429134,3.03887800
0.55129405,0.04429134,3.03887800
0.55329405,0.04429134,2.99489400
0.55529405,0.04429134,3.03887800
0.55729405,0.00000000,2.99489400
0.55929405,0.04429134,3.03887800
0.56129404,0.00000000,3.03887800
0.56329404,0.00000000,3.03887800
0.56529404,0.04429134,2.99489400
0.56729404,0.00000000,2.99489400
0.56929404,0.00000000,3.03887800
0.57129404,0.04429134,2.99489400
0.57329404,0.04429134,2.99489400
0.57529404,0.00000000,3.03887800
0.57729404,0.00000000,3.03887800
0.57929404,0.00000000,2.99489400
0.58129404,0.00000000,3.03887800
0.58329404,0.04429134,3.03887800
0.58529404,0.04429134,2.99489400
0.58729404,0.00000000,3.03887800
0.58929404,0.04429134,3.03887800
0.59129404,0.04429134,2.99489400
0.59329404,0.04429134,2.99489400
0.59529404,0.04429134,3.03887800
0.59729404,0.00000000,3.03887800
0.59929404,0.00000000,3.03887800
0.60129404,0.04429134,2.99489400
0.60329404,0.04429134,3.03887800
0.60529404,0.00000000,2.99489400
0.60729404,0.04429134,2.99489400
0.60929404,0.04429134,3.03887800
0.61129404,0.00000000,3.03887800
0.61329404,0.04429134,3.03887800
0.61529404,0.00000000,2.99489400
0.61729404,0.04429134,3.03887800
0.61929404,0.04429134,3.03887800
0.62129404,0.04429134,3.03887800
0.62329404,0.04429134,3.03887800
0.62529404,0.04429134,3.03887800
0.62729404,0.04429134,3.03887800
0.62929404,0.00000000,3.03887800
0.63129404,0.04429134,3.03887800
0.63329404,0.00000000,3.03887800
0.63529404,0.04429134,3.03887800
0.63729404,0.04429134,3.03887800
0.63929404,0.04429134,3.03887800
0.64129404,0.04429134,3.03887800
0.64329404,0.04429134,2.99489400
0.64529404,0.00000000,3.03887800
0.64729404,0.00000000,3.03887800
0.64929404,0.04429134,3.03887800
0.65129404,0.04429134,3.03887800
0.65329404,0.04429134,3.03887800
0.65529404,0.00000000,3.03887800
0.65729404,0.00000000,2.99489400
0.65929404,0.00000000,3.03887800
0.66129404,0.00000000,2.99489400
0.66329404,0.04429134,3.03887800
0.66529404,0.04429134,3.03887800
0.66729404,0.00000000,3.03887800
0.66929404,0.00000000,3.03887800
0.67129404,0.04429134,3.03887800
0.67329404,0.04429134,3.03887800
0.67529404,0.04429134,2.99489400
0.67729404,0.00000000,3.03887800
0.67929404,0.04429134,2.99489400
0.68129404,0.04429134,3.03887800
0.68329404,0.04429134,2.99489400
0.68529404,0.04429134,3.03887800
0.68729404,0.04429134,3.03887800
0.68929404,0.00000000,3.03887800
0.69129404,0.04429134,3.03887800
0.69329404,0.04429134,3.03887800
0.69529404,0.04429134,3.03887800
0.69729404,0.04429134,3.03887800
0.69929404,0.04429134,2.99489400
0.70129404,0.04429134,2.99489400
0.70329404,0.00000000,2.99489400
0.70529404,0.04429134,3.03887800
0.70729404,0.00000000,2.99489400
0.70929404,0.00000000,2.99489400
0.71129404,0.04429134,3.03887800
0.71329404,0.00000000,3.03887800
0.71529404,0.04429134,3.03887800
0.71729404,0.04429134,3.03887800
0.71929404,0.04429134,3.03887800
0.72129404,0.00000000,3.03887800
0.72329404,0.04429134,2.99489400
0.72529404,0.00000000,3.03887800
0.72729404,0.04429134,3.03887800
0.72929404,0.04429134,3.03887800
0.73129404,0.00000000,3.03887800
0.73329404,0.04429134,3.03887800
0.73529404,0.00000000,3.03887800
0.73729404,0.00000000,3.03887800
0.73929404,0.00000000,3.03887800
0.74129404,0.04429134,3.03887800
0.74329404,0.00000000,3.03887800
0.74529404,0.04429134,3.03887800
0.74729404,0.04429134,3.03887800
0.74929404,0.04429134,3.03887800
0.75129404,0.04429134,2.99489400
0.75329404,0.04429134,3.03887800
0.75529404,0.04429134,3.03887800
0.75729404,0.00000000,3.03887800
0.75929404,0.04429134,2.99489400
0.76129404,0.00000000,3.03887800
0.76329404,0.04429134,2.99489400
0.76529404,0.04429134,3.03887800
0.76729404,0.04429134,3.03887800
0.76929404,0.04429134,2.99489400
0.77129404,0.00000000,3.03887800
0.77329404,0.04429134,3.03887800
0.77529404,0.04429134,2.99489400
0.77729404,0.04429134,3.03887800
0.77929404,0.04429134,3.03887800
0.78129404,0.04429134,2.99489400
0.78329404,0.04429134,3.03887800
0.78529404,0.04429134,2.99489400
0.78729404,0.04429134,3.03887800
0.78929404,0.00000000,3.03887800
0.79129404,0.04429134,3.03887800
0.79329404,0.00000000,3.03887800
0.79529404,0.04429134,2.99489400
0.79729404,0.04429134,2.99489400
0.79929404,0.04429134,3.03887800
0.80129404,0.00000000,3.03887800
0.80329404,0.04429134,3.03887800
0.80529404,0.04429134,3.03887800
0.80729404,0.00000000,2.99489400
0.80929404,0.04429134,3.03887800
0.81129404,0.00000000,2.99489400
0.81329404,0.04429134,3.03887800
0.81529404,0.00000000,3.03887800
0.81729404,0.04429134,3.03887800
0.81929404,0.04429134,3.03887800
0.82129404,0.04429134,3.03887800
0.82329404,0.04429134,3.03887800
0.82529404,0.04429134,3.03887800
0.82729404,0.04429134,2.99489400
0.82929404,0.04429134,3.03887800
0.83129404,0.04429134,3.03887800
0.83329404,0.00000000,3.03887800
0.83529404,0.04429134,2.99489400
0.83729404,0.00000000,3.03887800
0.83929404,0.04429134,3.03887800
0.84129404,0.04429134,3.03887800
0.84329404,0.04429134,3.03887800
0.84529404,0.04429134,3.03887800
0.84729404,0.00000000,3.03887800
0.84929404,0.04429134,3.03887800
0.85129404,0.00000000,2.99489400
0.85329404,0.04429134,3.03887800
0.85529404,0.00000000,3.03887800
0.85729404,0.00000000,3.03887800
0.85929404,0.04429134,3.03887800
0.86129404,0.00000000,3.03887800
0.86329404,0.04429134,3.03887800
0.86529404,0.04429134,3.03887800
0.86729404,0.00000000,2.99489400
0.86929404,0.00000000,3.03887800
0.87129404,0.04429134,3.03887800
0.87329404,0.04429134,3.03887800
0.87529404,0.04429134,2.99489400
0.87729404,0.04429134,3.03887800
0.87929404,0.04429134,3.03887800
0.88129404,0.04429134,3.03887800
0.88329404,0.00000000,3.03887800
0.88529404,0.04429134,3.03887800
0.88729404,0.04429134,2.99489400
0.88929404,0.00000000,2.99489400
0.89129404,0.04429134,2.99489400
0.89329404,0.04429134,2.99489400
0.89529404,0.00000000,3.03887800
0.89729404,0.00000000,3.03887800
0.89929404,0.00000000,2.99489400
0.90129404,0.04429134,3.03887800
0.90329404,0.04429134,3.03887800
0.90529404,0.04429134,3.03887800
0.90729404,0.04429134,3.03887800
0.90929404,0.04429134,3.03887800
0.91129404,0.04429134,3.03887800
0.91329404,0.04429134,3.03887800
0.91529403,0.04429134,3.03887800
0.91729403,0.04429134,2.99489400
0.91929403,0.04429134,3.03887800
0.92129403,0.00000000,2.99489400
0.92329403,0.04429134,3.03887800
0.92529403,0.04429134,3.03887800
0.92729403,0.04429134,3.03887800
0.92929403,0.00000000,2.99489400
0.93129403,0.04429134,3.03887800
0.93329403,0.04429134,3.03887800
0.93529403,0.04429134,2.99489400
0.93729403,0.04429134,2.99489400
0.93929403,0.04429134,3.03887800
0.94129403,0.00000000,3.03887800
0.94329403,0.00000000,3.03887800
0.94529403,0.04429134,3.03887800
0.94729403,0.00000000,3.03887800
0.94929403,0.00000000,3.03887800
0.95129403,0.00000000,3.03887800
0.95329403,0.04429134,3.03887800
0.95529403,0.04429134,2.99489400
0.95729403,0.04429134,3.03887800
0.95929403,0.00000000,3.03887800
0.96129403,0.00000000,3.03887800
0.96329403,0.04429134,3.03887800
0.96529403,0.00000000,2.99489400
0.96729403,0.00000000,3.03887800
0.96929403,0.04429134,3.03887800
0.97129403,0.04429134,3.03887800
0.97329403,0.04429134,3.03887800
0.97529403,0.04429134,3.03887800
0.97729403,0.00000000,3.03887800
0.97929403,0.04429134,3.03887800
0.98129403,0.08873647,3.03887800
0.98329403,0.04429134,3.03887800
0.98529403,0.08873647,3.03887800
0.98729403,0.08873647,3.03887800
0.98929403,0.13318160,3.03887800
0.99129403,0.13318160,3.03887800
0.99329403,0.17747290,3.08286200
0.99529403,0.26636320,3.03887800
0.99729403,0.39954480,3.03887800
0.99929403,0.53272640,3.08286200
1.00129403,0.66590790,3.12699900
1.00329403,0.93227120,3.12699900
1.00529403,1.10989800,3.21496700
1.00729403,1.37626100,3.21496700
1.00929403,1.68706900,3.25910400
1.01129403,2.04216900,3.34722600
1.01329403,2.61934000,3.39120900
1.01529403,3.37413900,3.52331400
1.01729403,4.30641000,3.65542000
1.01929403,Infinity,3.83166200
1.02129403,Infinity,3.96376700
1.02329403,Infinity,4.05188800
1.02529403,Infinity,4.22797700
1.02729403,Infinity,4.40422000
1.02929403,Infinity,4.58030900
1.03129403,Infinity,4.66843000
1.03329403,Infinity,4.31609900
1.03529403,Infinity,3.65542000
1.03729403,-0.08873647,3.52331400
1.03929403,1.28737100,3.78752500
1.04129403,Infinity,3.56745200
1.04329403,Infinity,3.47933100
1.04529403,3.68494700,3.61143600
1.04729403,2.84141300,3.69955700
1.04929403,3.37413900,3.69955700
1.05129403,Infinity,3.65542000
1.05329403,Infinity,3.74354100
1.05529403,3.68494700,3.65542000
1.05729403,3.19651200,3.61143600
1.05929403,3.90686500,3.74354100
1.06129403,4.30641000,3.65542000
1.06329403,4.35085500,3.56745200
1.06529403,3.68494700,3.65542000
1.06729403,3.55176500,3.69955700
1.06929403,3.68494700,3.65542000
1.07129403,3.90686500,3.61143600
1.07329403,3.72923900,3.65542000
1.07529403,3.41843000,3.65542000
1.07729403,2.30853200,3.43519300
1.07929403,0.88782600,3.39120900
1.08129403,0.62146280,3.21496700
1.08329403,-0.22191810,3.17098300
1.08529403,-0.75464440,3.03887800
1.08729403,0.44383610,3.08286200
1.08929403,1.68706900,3.17098300
1.09129403,1.99772400,3.25910400
1.09329403,2.30853200,3.34722600
1.09529403,2.13105900,3.34722600
1.09729403,1.46499800,3.39120900
1.09929403,0.71035310,3.25910400
1.10129403,0.04429134,3.25910400
1.10329403,-0.08873647,3.17098300
1.10529403,0.26636320,3.12699900
1.10729403,0.66590790,3.17098300
1.10929403,0.97671630,3.21496700
1.11129403,1.46499800,3.25910400
1.11329403,1.73136100,3.30308800
1.11529403,1.59817900,3.30308800
1.11729403,1.24307900,3.30308800
1.11929403,0.84353470,3.25910400
1.12129403,0.62146280,3.21496700
1.12329403,0.53272640,3.17098300
1.12529403,0.62146280,3.17098300
1.12729403,0.88782600,3.21496700
1.12929403,1.19863400,3.21496700
1.13129403,1.42070600,3.25910400
1.13329403,1.55388800,3.25910400
1.13529403,1.37626100,3.25910400
1.13729403,1.24307900,3.25910400
1.13929403,1.06545300,3.25910400
1.14129403,0.97671630,3.21496700
1.14329403,0.93227120,3.21496700
1.14529403,0.93227120,3.21496700
1.14729403,1.15418900,3.21496700
1.14929403,1.37626100,3.21496700
1.15129403,1.46499800,3.21496700
1.15329403,1.42070600,3.25910400
1.15529403,1.33181600,3.21496700
1.15729403,1.24307900,3.21496700
1.15929403,1.15418900,3.21496700
1.16129403,1.02100800,3.25910400
1.16329403,1.06545300,3.17098300
1.16529403,1.15418900,3.21496700
1.16729403,1.19863400,3.21496700
1.16929403,1.19863400,3.21496700
1.17129403,1.28737100,3.21496700
1.17329403,1.24307900,3.21496700
1.17529403,1.19863400,3.21496700
1.17729403,1.06545300,3.21496700
1.17929403,1.02100800,3.21496700
1.18129403,1.02100800,3.17098300
1.18329403,1.02100800,3.21496700
1.18529403,1.02100800,3.17098300
1.18729403,1.02100800,3.17098300
1.18929403,1.06545300,3.21496700
1.19129403,1.06545300,3.21496700
1.19329403,1.02100800,3.21496700
1.19529403,1.02100800,3.21496700
1.19729403,0.97671630,3.21496700
1.19929403,0.93227120,3.21496700
1.20129403,0.93227120,3.17098300
1.20329403,0.93227120,3.17098300
1.20529403,0.97671630,3.21496700
1.20729403,0.97671630,3.21496700
1.20929403,0.97671630,3.21496700
1.21129403,0.97671630,3.21496700
1.21329403,1.02100800,3.21496700
1.21529403,0.97671630,3.21496700
1.21729403,0.93227120,3.21496700
1.21929403,0.93227120,3.17098300
1.22129403,0.97671630,3.21496700
1.22329403,0.97671630,3.21496700
1.22529403,1.02100800,3.21496700
1.22729403,1.02100800,3.17098300
1.22929403,1.02100800,3.21496700
1.23129403,1.02100800,3.21496700
1.23329403,1.06545300,3.21496700
1.23529403,1.02100800,3.21496700
1.23729403,1.02100800,3.21496700
1.23929403,1.02100800,3.17098300
1.24129403,1.02100800,3.21496700
1.24329403,1.06545300,3.17098300
1.24529403,1.06545300,3.17098300
1.24729403,1.06545300,3.21496700
1.24929403,1.10989800,3.21496700
1.25129403,1.06545300,3.21496700
1.25329403,1.06545300,3.21496700
1.25529403,1.06545300,3.21496700
1.25729403,1.06545300,3.21496700
1.25929403,1.06545300,3.21496700
1.26129403,1.06545300,3.17098300
1.26329403,1.06545300,3.21496700
1.26529403,1.06545300,3.21496700
1.26729403,1.06545300,3.17098300
1.26929402,1.06545300,3.21496700
1.27129402,1.06545300,3.17098300
1.27329402,1.06545300,3.21496700
1.27529402,1.06545300,3.17098300
1.27729402,1.02100800,3.21496700
1.27929402,1.02100800,3.21496700
1.28129402,1.02100800,3.17098300
1.28329402,1.02100800,3.21496700
1.28529402,1.02100800,3.21496700
1.28729402,1.02100800,3.17098300
1.28929402,1.02100800,3.21496700
1.29129402,1.02100800,3.21496700
1.29329402,0.97671630,3.17098300
1.29529402,1.02100800,3.21496700
1.29729402,0.97671630,3.21496700
1.29929402,0.97671630,3.17098300
1.30129402,0.97671630,3.21496700
1.30329402,0.97671630,3.17098300
1.30529402,0.97671630,3.21496700
1.30729402,0.97671630,3.21496700
1.30929402,0.97671630,3.17098300
1.31129402,0.97671630,3.17098300
1.31329402,0.97671630,3.21496700
1.31529402,0.97671630,3.17098300
1.31729402,0.97671630,3.21496700
1.31929402,0.97671630,3.17098300
1.32129402,0.97671630,3.21496700
1.32329402,0.97671630,3.17098300
1.32529402,0.97671630,3.21496700
1.32729402,0.97671630,3.17098300
1.32929402,0.97671630,3.17098300
1.33129402,1.02100800,3.17098300
1.33329402,1.02100800,3.21496700
1.33529402,0.97671630,3.17098300
1.33729402,1.02100800,3.21496700
1.33929402,0.97671630,3.17098300
1.34129402,1.02100800,3.17098300
1.34329402,1.02100800,3.17098300
1.34529402,1.02100800,3.21496700
1.34729402,1.02100800,3.17098300
1.34929402,1.02100800,3.17098300
1.35129402,1.02100800,3.17098300
1.35329402,1.02100800,3.17098300
1.35529402,1.02100800,3.17098300
1.35729402,1.02100800,3.17098300
1.35929402,1.02100800,3.17098300
1.36129402,1.02100800,3.17098300
1.36329402,1.02100800,3.17098300
1.36529402,1.02100800,3.17098300
1.36729402,1.02100800,3.17098300
1.36929402,1.02100800,3.21496700
1.37129402,1.02100800,3.17098300
1.37329402,1.02100800,3.17098300
1.37529402,1.02100800,3.17098300
1.37729402,1.02100800,3.17098300
1.37929402,1.02100800,3.17098300
1.38129402,0.97671630,3.17098300
1.38329402,0.97671630,3.17098300
1.38529402,0.97671630,3.17098300
1.38729402,0.97671630,3.17098300
1.38929402,0.97671630,3.17098300
1.39129402,0.97671630,3.17098300
1.39329402,1.02100800,3.17098300
1.39529402,0.97671630,3.17098300
1.39729402,0.97671630,3.17098300
1.39929402,0.97671630,3.21496700
1.40129402,0.97671630,3.17098300
1.40329402,0.97671630,3.17098300
1.40529402,0.97671630,3.17098300
1.40729402,0.93227120,3.17098300
1.40929402,0.97671630,3.17098300
1.41129402,0.97671630,3.17098300
1.41329402,0.97671630,3.21496700
1.41529402,0.97671630,3.17098300
1.41729402,0.97671630,3.17098300
1.41929402,0.97671630,3.21496700
1.42129402,0.97671630,3.17098300
1.42329402,1.02100800,3.21496700
1.42529402,0.97671630,3.17098300
1.42729402,0.97671630,3.17098300
1.42929402,0.97671630,3.17098300
1.43129402,0.97671630,3.17098300
1.43329402,1.02100800,3.17098300
1.43529402,0.97671630,3.17098300
1.43729402,0.97671630,3.17098300
1.43929402,0.97671630,3.17098300
1.44129402,1.02100800,3.17098300
1.44329402,1.02100800,3.17098300
1.44529402,0.97671630,3.21496700
1.44729402,0.97671630,3.17098300
1.44929402,1.02100800,3.17098300
1.45129402,0.97671630,3.21496700
1.45329402,0.97671630,3.17098300
1.45529402,0.97671630,3.17098300
1.45729402,0.97671630,3.17098300
1.45929402,0.97671630,3.17098300
1.46129402,0.97671630,3.17098300
1.46329402,0.97671630,3.21496700
1.46529402,0.97671630,3.17098300
1.46729402,0.97671630,3.17098300
1.46929402,0.97671630,3.17098300
1.47129402,1.02100800,3.21496700
1.47329402,0.97671630,3.17098300
1.47529402,0.97671630,3.17098300
1.47729402,0.97671630,3.17098300
1.47929402,0.97671630,3.21496700
1.48129402,0.97671630,3.17098300
1.48329402,1.02100800,3.17098300
1.48529402,0.97671630,3.21496700
1.48729402,0.97671630,3.17098300
1.48929402,0.97671630,3.21496700
1.49129402,0.97671630,3.17098300
1.49329402,0.97671630,3.17098300
1.49529402,1.02100800,3.17098300
1.49729402,0.97671630,3.17098300
1.49929402,0.97671630,3.17098300
1.50129402,0.97671630,3.17098300
1.50329402,0.97671630,3.17098300
1.50529402,0.97671630,3.17098300
1.50729402,0.97671630,3.17098300
1.50929402,0.97671630,3.17098300
1.51129402,0.97671630,3.17098300
1.51329402,0.97671630,3.21496700
1.51529402,0.97671630,3.17098300
1.51729402,1.02100800,3.21496700
1.51929402,0.97671630,3.17098300
1.52129402,0.97671630,3.17098300
1.52329402,0.97671630,3.17098300
1.52529402,0.97671630,3.21496700
1.52729402,0.97671630,3.17098300
1.52929402,0.97671630,3.21496700
1.53129402,0.97671630,3.17098300
1.53329402,0.97671630,3.17098300
1.53529402,0.97671630,3.17098300
1.53729402,0.97671630,3.17098300
1.53929402,0.97671630,3.17098300
1.54129402,0.97671630,3.21496700
1.54329402,0.97671630,3.17098300
1.54529402,0.97671630,3.17098300
1.54729402,0.97671630,3.17098300
1.54929402,0.97671630,3.17098300
1.55129402,1.02100800,3.17098300
1.55329402,0.97671630,3.17098300
1.55529402,0.97671630,3.17098300
1.55729402,0.97671630,3.21496700
1.55929402,1.02100800,3.17098300
1.56129402,1.02100800,3.17098300
1.56329402,1.02100800,3.21496700
1.56529402,0.97671630,3.17098300
1.56729402,1.02100800,3.17098300
1.56929402,0.97671630,3.17098300
1.57129402,1.02100800,3.17098300
1.57329402,1.02100800,3.17098300
1.57529402,1.02100800,3.17098300
1.57729402,1.02100800,3.17098300
1.57929402,0.97671630,3.17098300
1.58129402,0.97671630,3.17098300
1.58329402,1.02100800,3.17098300
1.58529402,1.02100800,3.17098300
1.58729402,1.02100800,3.17098300
1.58929402,1.02100800,3.17098300
1.59129402,1.02100800,3.17098300
1.59329402,0.97671630,3.17098300
1.59529402,0.97671630,3.21496700
1.59729402,0.97671630,3.17098300
1.59929402,1.02100800,3.17098300
1.60129402,0.97671630,3.17098300
1.60329402,0.97671630,3.17098300
1.60529402,0.97671630,3.17098300
1.60729402,1.02100800,3.17098300
1.60929402,0.97671630,3.17098300
1.61129402,0.97671630,3.17098300
1.61329402,0.97671630,3.17098300
1.61529402,0.97671630,3.21496700
1.61729402,0.97671630,3.17098300
1.61929402,0.97671630,3.17098300
1.62129402,0.97671630,3.17098300
1.62329401,0.97671630,3.17098300
1.62529401,0.97671630,3.17098300
1.62729401,0.97671630,3.21496700
1.62929401,1.02100800,3.17098300
1.63129401,0.97671630,3.17098300
1.63329401,0.97671630,3.17098300
1.63529401,0.97671630,3.17098300
1.63729401,0.97671630,3.17098300
1.63929401,0.97671630,3.17098300
1.64129401,0.97671630,3.17098300
1.64329401,0.97671630,3.21496700
1.64529401,0.97671630,3.17098300
1.64729401,0.97671630,3.17098300
1.64929401,0.97671630,3.21496700
1.65129401,0.97671630,3.17098300
1.65329401,0.97671630,3.17098300
1.65529401,0.97671630,3.21496700
1.65729401,0.97671630,3.17098300
1.65929401,0.97671630,3.17098300
1.66129401,0.97671630,3.17098300
1.66329401,0.97671630,3.17098300
1.66529401,0.97671630,3.17098300
1.66729401,0.97671630,3.17098300
1.66929401,0.97671630,3.21496700
1.67129401,1.02100800,3.17098300
1.67329401,1.02100800,3.17098300
1.67529401,1.02100800,3.17098300
1.67729401,0.97671630,3.17098300
1.67929401,0.97671630,3.17098300
1.68129401,1.02100800,3.17098300
1.68329401,0.97671630,3.17098300
1.68529401,0.97671630,3.17098300
1.68729401,1.02100800,3.17098300
1.68929401,1.02100800,3.21496700
1.69129401,0.97671630,3.17098300
1.69329401,1.02100800,3.17098300
1.69529401,0.97671630,3.17098300
1.69729401,0.97671630,3.17098300
1.69929401,0.97671630,3.17098300
1.70129401,0.97671630,3.17098300
1.70329401,1.02100800,3.17098300
1.70529401,0.97671630,3.17098300
1.70729401,0.97671630,3.17098300
1.70929401,1.02100800,3.17098300
1.71129401,0.97671630,3.17098300
1.71329401,0.97671630,3.17098300
1.71529401,0.97671630,3.17098300
1.71729401,0.97671630,3.17098300
1.71929401,0.97671630,3.17098300
1.72129401,0.97671630,3.17098300
1.72329401,0.97671630,3.17098300
1.72529401,0.97671630,3.21496700
1.72729401,0.97671630,3.12699900
1.72929401,0.97671630,3.17098300
1.73129401,0.97671630,3.17098300
1.73329401,0.97671630,3.17098300
1.73529401,0.97671630,3.17098300
1.73729401,0.97671630,3.17098300
1.73929401,0.97671630,3.17098300
1.74129401,0.97671630,3.17098300
1.74329401,0.97671630,3.17098300
1.74529401,1.02100800,3.17098300
1.74729401,0.97671630,3.17098300
1.74929401,0.97671630,3.17098300
1.75129401,1.02100800,3.17098300
1.75329401,0.97671630,3.17098300
1.75529401,1.02100800,3.12699900
1.75729401,0.97671630,3.17098300
1.75929401,0.97671630,3.17098300
1.76129401,0.97671630,3.17098300
1.76329401,0.97671630,3.17098300
1.76529401,0.97671630,3.17098300
1.76729401,0.97671630,3.17098300
1.76929401,0.97671630,3.17098300
1.77129401,0.97671630,3.17098300
1.77329401,0.97671630,3.17098300
1.77529401,0.97671630,3.17098300
1.77729401,0.97671630,3.17098300
1.77929401,0.97671630,3.17098300
1.78129401,0.97671630,3.17098300
1.78329401,0.97671630,3.17098300
1.78529401,1.02100800,3.21496700
1.78729401,0.97671630,3.17098300
1.78929401,0.97671630,3.17098300
1.79129401,0.97671630,3.17098300
1.79329401,0.97671630,3.17098300
1.79529401,1.02100800,3.17098300
1.79729401,0.97671630,3.17098300
1.79929401,0.97671630,3.17098300
1.80129401,0.97671630,3.17098300
1.80329401,0.97671630,3.17098300
1.80529401,0.97671630,3.17098300
1.80729401,0.97671630,3.17098300
1.80929401,0.97671630,3.21496700
1.81129401,0.97671630,3.17098300
1.81329401,0.97671630,3.17098300
1.81529401,0.97671630,3.17098300
1.81729401,0.97671630,3.17098300
1.81929401,0.97671630,3.17098300
1.82129401,0.97671630,3.21496700
1.82329401,0.97671630,3.17098300
1.82529401,0.97671630,3.17098300
1.82729401,1.02100800,3.17098300
1.82929401,0.97671630,3.21496700
1.83129401,0.97671630,3.17098300
1.83329401,0.97671630,3.17098300
1.83529401,0.97671630,3.17098300
1.83729401,1.02100800,3.17098300
1.83929401,0.97671630,3.17098300
1.84129401,0.97671630,3.21496700
1.84329401,0.97671630,3.17098300
1.84529401,0.97671630,3.17098300
1.84729401,0.97671630,3.17098300
1.84929401,0.97671630,3.17098300
1.85129401,0.97671630,3.17098300
1.85329401,1.02100800,3.17098300
1.85529401,0.97671630,3.21496700
1.85729401,1.02100800,3.17098300
1.85929401,1.02100800,3.17098300
1.86129401,0.97671630,3.17098300
1.86329401,0.97671630,3.17098300
1.86529401,1.02100800,3.17098300
1.86729401,0.97671630,3.17098300
1.86929401,0.97671630,3.17098300
1.87129401,0.97671630,3.17098300
1.87329401,1.02100800,3.17098300
1.87529401,0.97671630,3.17098300
1.87729401,1.02100800,3.17098300
1.87929401,0.97671630,3.17098300
1.88129401,0.97671630,3.17098300
1.88329401,1.02100800,3.17098300
1.88529401,0.97671630,3.17098300
1.88729401,0.97671630,3.17098300
1.88929401,1.02100800,3.17098300
1.89129401,0.97671630,3.17098300
1.89329401,0.97671630,3.17098300
1.89529401,1.02100800,3.17098300
1.89729401,0.97671630,3.17098300
1.89929401,1.02100800,3.17098300
1.90129401,1.02100800,3.17098300
1.90329401,0.97671630,3.17098300
1.90529401,1.02100800,3.17098300
1.90729401,0.97671630,3.17098300
1.90929401,1.02100800,3.17098300
1.91129401,0.97671630,3.17098300
1.91329401,0.97671630,3.17098300
1.91529401,1.02100800,3.17098300
1.91729401,1.02100800,3.21496700
1.91929401,1.02100800,3.17098300
1.92129401,1.02100800,3.21496700
1.92329401,1.02100800,3.17098300
1.92529401,1.02100800,3.17098300
1.92729401,0.97671630,3.17098300
1.92929401,0.97671630,3.17098300
1.93129401,0.97671630,3.17098300
1.93329401,0.97671630,3.17098300
1.93529401,0.97671630,3.17098300
1.93729401,0.97671630,3.21496700
1.93929401,0.97671630,3.17098300
1.94129401,1.02100800,3.21496700
1.94329401,0.97671630,3.17098300
1.94529401,0.97671630,3.17098300
1.94729401,1.02100800,3.17098300
1.94929401,1.02100800,3.17098300
1.95129401,1.02100800,3.17098300
1.95329401,1.02100800,3.17098300
1.95529401,0.97671630,3.17098300
1.95729401,1.02100800,3.17098300
1.95929401,1.02100800,3.17098300
1.96129401,1.02100800,3.17098300
1.96329401,0.97671630,3.17098300
1.96529401,1.02100800,3.17098300
1.96729401,1.02100800,3.17098300
1.96929401,1.02100800,3.17098300
1.97129401,0.97671630,3.17098300
1.97329401,1.02100800,3.17098300
1.97529400,1.02100800,3.17098300
1.97729400,0.97671630,3.17098300
1.97929400,1.02100800,3.17098300
1.98129400,0.97671630,3.17098300
1.98329400,1.02100800,3.17098300
1.98529400,0.97671630,3.17098300
1.98729400,0.97671630,3.17098300
1.98929400,1.02100800,3.17098300
1.99129400,1.02100800,3.17098300
1.99329400,1.02100800,3.17098300
1.99529400,1.02100800,3.17098300
1.99729400,0.97671630,3.17098300
1.99929400,1.02100800,3.21496700
2.00129400,0.97671630,3.17098300
2.00329400,0.97671630,3.17098300
2.00529400,0.97671630,3.17098300
2.00729400,1.02100800,3.21496700
2.00929400,1.02100800,3.17098300
2.01129400,0.97671630,3.17098300
2.01329400,0.97671630,3.17098300
2.01529400,1.02100800,3.17098300
2.01729400,1.02100800,3.17098300
2.01929400,1.02100800,3.17098300
2.02129400,0.97671630,3.21496700
2.02329400,1.02100800,3.08286200
2.02529400,1.02100800,2.02586700
2.02729400,1.02100800,1.18909900
2.02929400,1.06545300,0.79263040
2.03129400,1.19863400,0.74864670
2.03329400,1.24307900,0.44029900
2.03529400,1.15418900,-0.04398376
2.03729400,1.02100800,-0.22007260
2.03929400,0.79908960,-0.17608880
2.04129400,0.71035310,-0.08796752
2.04329400,0.71035310,-0.08796752
2.04529400,0.79908960,-0.17608880
2.04729400,0.93227120,-0.08796752
2.04929400,1.10989800,0.00000000
2.05129400,1.24307900,0.04398376
2.05329400,1.28737100,0.00000000
2.05529400,1.15418900,0.04398376
2.05729400,1.02100800,0.04398376
2.05929400,0.88782600,0.04398376
2.06129400,0.84353470,0.00000000
2.06329400,0.79908960,0.00000000
2.06529400,0.84353470,0.00000000
2.06729400,0.97671630,0.00000000
